frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,572.311,284.7,0.909079,589.876,272.982,0.892484,575.295,272.875,0.311605,622.194,293.515,0.964068,0,0,0,616.235,366.911,0.886177,-147.571,1000,-33.7067,-75.8371,10.0217,1000,437.251
0,0,572.301,287.545,0.926841,589.848,273.058,0.88622,575.358,273.031,0.261539,622.161,293.567,0.958108,0,0,0,616.337,366.941,0.892368,-147.596,1000,-39.5412,-78.1061,6.88711,1000,437.212
0,0,572.298,287.542,0.926571,589.847,273.056,0.886211,575.358,273.024,0.261708,622.161,293.567,0.957818,0,0,0,616.337,366.943,0.89173,-147.596,1000,-39.5383,-78.0974,6.88916,1000,437.211
0,0,572.27,287.604,0.920697,586.983,275.875,0.862951,575.404,275.892,0.179638,622.108,293.65,0.941478,0,0,0,619.062,369.776,0.886081,-153.159,1000,-38.5606,-75.0197,6.91659,1000,437.177
0,0,572.273,287.597,0.920292,586.986,275.872,0.863558,578.104,275.882,0.176447,622.105,293.657,0.939855,0,0,0,619.059,369.778,0.885742,-153.141,1000,-38.5514,-63.5363,6.93373,1000,437.165
0,0,572.267,287.63,0.924885,586.964,275.895,0.863571,578.14,275.927,0.158264,622.109,293.654,0.940787,0,0,0,619.102,369.786,0.888324,-153.193,1000,-38.605,-63.35,6.89123,1000,434.357
0,0,572.271,287.606,0.921667,586.971,275.879,0.864177,578.138,275.872,0.158624,622.11,293.651,0.943745,0,0,0,619.102,369.785,0.887514,-153.172,1000,-38.5814,-63.4355,6.91496,1000,434.333
0,0,572.271,287.602,0.92653,586.962,275.88,0.864676,578.163,275.9,0.148857,622.086,296.377,0.939556,0,0,0,619.101,369.757,0.890812,-149.734,1000,-38.5868,-63.2752,9.98987,1000,437.163
0,0,572.265,287.599,0.926379,586.955,275.878,0.865064,578.137,275.874,0.157226,622.087,296.396,0.937248,0,0,0,619.093,369.75,0.88959,-149.714,1000,-38.584,-63.3961,10.0134,1000,437.187
0,0,572.253,287.658,0.933584,586.913,278.757,0.854521,578.205,275.905,0.144372,622.062,296.442,0.931628,0,0,0,619.116,369.753,0.892688,-153.291,1000,-31.2641,-63.1399,10.002,1000,437.18
0,0,572.247,287.655,0.934832,586.909,278.755,0.855038,578.219,275.894,0.145012,622.07,296.451,0.930429,0,0,0,619.115,369.751,0.892318,-153.285,1000,-31.2578,-63.078,10.0121,1000,434.434
0,0,572.218,287.599,0.917321,584.02,275.944,0.850844,583.992,273.023,0.106292,619.29,296.48,0.934434,0,0,0,619.082,366.965,0.885285,-149.79,1000,-44.6383,-51.0689,10.6844,1000,437.184
0,0,572.21,287.603,0.917165,584.012,275.945,0.851456,583.962,273.02,0.108273,619.302,296.481,0.936294,0,0,0,619.076,366.96,0.883965,-149.804,1000,-44.6496,-51.136,10.6762,1000,437.201
0,0,569.377,290.378,0.905629,578.246,278.782,0.864841,578.121,275.908,0.0921424,619.231,296.454,0.922327,0,0,0,619.064,366.939,0.878993,-156.675,1000,-52.5891,-58.8559,6.94829,1000,437.223
0,0,569.397,290.371,0.903928,578.265,278.777,0.860729,578.146,275.886,0.0892433,619.226,296.451,0.922499,0,0,0,619.061,366.949,0.878094,-156.661,1000,-52.5891,-58.8689,6.95645,1000,437.219
0,0,569.299,287.667,0.903642,578.144,278.767,0.886545,575.333,275.875,0.0851384,619.13,296.494,0.905358,0,0,0,616.35,366.931,0.882577,-156.61,1000,-45.1764,-62.8989,10.0453,1000,437.213
0,0,569.293,287.666,0.903301,578.14,278.765,0.887329,575.327,275.866,0.0855611,619.131,296.497,0.906134,0,0,0,616.352,366.929,0.882668,-156.608,1000,-45.1754,-62.9205,10.0477,1000,437.214
0,0,566.441,290.411,0.899966,575.344,278.809,0.906288,575.192,275.881,0.0948673,616.358,296.455,0.899621,0,0,0,616.343,366.937,0.882528,-156.721,1000,-52.5028,-58.9437,6.90322,1000,439.981
0,0,566.439,290.414,0.899812,575.341,278.815,0.906434,575.189,275.898,0.0970851,616.359,296.456,0.898507,0,0,0,616.345,366.944,0.881957,-156.728,1000,-52.4938,-58.919,6.90129,1000,437.242
0,0,566.367,290.484,0.894193,575.262,278.863,0.914549,575.105,275.878,0.0539038,616.262,296.401,0.889615,0,0,0,616.305,369.746,0.872691,-156.841,1000,-52.5684,-59.1079,6.76322,1000,437.236
0,0,566.386,290.45,0.894512,575.283,278.821,0.914548,575.137,273.069,0.05913,616.27,296.401,0.891794,0,0,0,616.301,369.744,0.872927,-156.784,1000,-52.5849,-63.2767,6.80342,1000,437.226
