frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,478.497,317.065,0.948168,484.35,305.16,0.833605,460.888,313.871,0.899793,504.935,290.398,0.861155,451.902,305.18,0.424749,498.788,361.086,0.916609,144.356,44.0419,-63.8194,-169.718,-45.2468,-155.92,448.879
0,0,478.487,317.063,0.944962,484.319,305.182,0.833886,463.663,313.871,0.898434,507.679,287.664,0.864448,451.943,302.274,0.322811,498.818,363.785,0.918947,143.134,44.6962,-63.8547,-167.85,-45.2019,-150.877,446.137
0,0,481.171,317.06,0.944215,484.341,305.177,0.830723,463.677,313.875,0.896641,507.677,287.66,0.863765,451.952,302.312,0.350974,498.814,363.784,0.918343,143.107,44.6009,-75.0602,-169.681,-47.9628,-153.218,446.136
0,0,481.285,317.068,0.94163,490.075,302.315,0.821449,463.769,313.885,0.882182,507.834,287.625,0.83284,454.736,305.254,0.379811,498.822,363.784,0.920248,140.404,43.6973,-59.216,-169.701,-47.9593,-156.011,446.158
0,0,481.372,317.008,0.942088,493.032,299.373,0.826431,466.646,311.139,0.858104,510.69,287.584,0.819809,454.718,308.092,0.469618,496.027,363.808,0.914162,146.271,14.3327,-56.5282,-158.27,-45.1037,-161.503,446.18
0,0,481.373,317.012,0.940232,493.034,299.379,0.825772,466.646,311.143,0.857101,510.689,287.581,0.819488,454.713,308.091,0.475518,496.025,363.809,0.913765,146.246,14.3455,-56.5228,-158.272,-45.1123,-161.499,446.15
0,0,481.428,316.968,0.936188,495.918,299.303,0.839042,469.512,311.09,0.850853,510.661,287.573,0.818434,452.008,305.25,0.565706,496.024,363.814,0.90981,141.492,18.4514,-50.6393,-153.744,-45.1585,-158.283,446.161
0,0,481.4,316.995,0.941288,495.897,299.342,0.836127,466.661,311.118,0.858991,510.68,287.623,0.82389,452.007,308.076,0.552304,496.024,363.811,0.911615,141.596,11.726,-50.6084,-158.26,-45.0906,-163.12,446.166
0,0,481.425,316.957,0.943486,495.972,296.533,0.84565,466.69,311.06,0.850357,513.563,287.647,0.80246,454.723,308.072,0.555605,496.006,363.828,0.913335,153.2,14.0224,-54.5406,-158.189,-42.3651,-161.594,446.123
0,0,481.43,316.943,0.942873,495.982,296.525,0.8459,469.515,311.037,0.846631,513.562,287.665,0.801675,454.719,305.259,0.577487,496,363.823,0.912408,153.253,21.3339,-54.5221,-153.638,-42.339,-156.375,446.122
0,0,484.28,316.919,0.924068,498.873,296.436,0.87753,472.446,311.028,0.850589,513.626,287.533,0.780304,454.785,308.1,0.635737,495.993,363.813,0.911532,148.89,9.41537,-54.5319,-153.537,-45.039,-163.353,446.132
0,0,484.27,316.894,0.930235,498.864,296.411,0.879826,472.446,311.004,0.846966,513.602,287.547,0.785873,454.787,308.1,0.649823,495.998,363.815,0.911443,148.974,9.34021,-54.5308,-153.521,-45.0155,-163.391,446.144
0,0,484.336,314.158,0.921975,498.922,293.638,0.900994,472.531,308.155,0.838889,513.638,287.516,0.78893,454.803,305.199,0.676051,495.986,363.815,0.905909,157.415,9.46707,-54.5951,-153.044,-42.2774,-163.123,446.16
0,0,484.344,316.824,0.920065,498.932,293.641,0.902832,472.538,308.161,0.840211,513.643,287.519,0.78847,454.804,305.206,0.680034,495.988,363.815,0.906386,157.405,9.45951,-57.8197,-143.729,-45.006,-158.531,446.16
0,0,484.347,316.846,0.919158,501.666,296.365,0.907466,472.534,308.168,0.845309,516.537,287.584,0.800254,454.794,305.227,0.730078,495.96,363.817,0.906084,149.44,9.4131,-49.7815,-143.698,-42.2717,-158.537,446.163
0,0,484.334,316.832,0.923411,498.963,296.359,0.905564,472.528,308.154,0.844301,516.513,287.586,0.799236,454.791,305.225,0.732231,495.957,363.816,0.905568,153.441,9.37537,-54.4532,-143.683,-42.266,-158.552,446.153
0,0,487.181,314.118,0.912743,501.745,293.643,0.925324,475.388,305.251,0.843704,519.438,290.367,0.805649,454.818,302.307,0.768788,495.942,363.838,0.900957,169.508,8.14472,-54.576,-143.061,-36.3648,-159.95,446.157
0,0,487.19,314.118,0.909262,501.748,293.652,0.922486,475.401,305.253,0.84325,519.444,290.385,0.81061,454.815,302.3,0.774588,495.948,363.842,0.902115,169.542,8.1613,-54.5743,-143.054,-36.3455,-159.946,446.17
0,0,487.232,314.139,0.907815,501.747,293.654,0.920133,475.42,308.128,0.848533,519.436,290.388,0.81035,454.916,308.092,0.750218,495.95,363.867,0.90444,169.541,0.101566,-54.6795,-153.03,-36.408,-169.402,446.214
0,0,487.2,314.132,0.911609,501.724,293.653,0.915759,475.406,308.12,0.845075,519.424,290.399,0.814201,454.918,308.098,0.741747,495.955,363.865,0.904507,169.583,0.0608511,-54.6553,-152.989,-36.3715,-169.413,446.229
0,0,495.988,314.06,0.908682,501.933,293.589,0.957756,478.327,305.216,0.882672,519.45,287.543,0.667509,454.935,305.243,0.825814,495.91,363.866,0.897764,160.958,-0.0660026,-73.8064,-153.4,-48.4986,-167.879,446.238
0,0,496.008,314.04,0.911267,501.942,293.575,0.960836,478.344,305.187,0.88591,519.447,287.53,0.661516,454.946,305.23,0.82916,495.907,363.865,0.897762,160.946,-0.10522,-73.8314,-153.381,-48.5196,-167.891,446.269
0,0,498.855,314.017,0.926599,504.682,293.58,0.974222,478.439,302.288,0.888652,519.474,290.38,0.560695,454.95,305.265,0.842272,493.084,363.877,0.891828,167.794,-7.2214,-74.0881,-150.124,-48.9009,-168.726,446.204
